age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
60,retired,divorced,basic.4y,no,no,yes,cellular,jul,tue,557,5,999,2,nonexistent,-2.1,94.516,-31.8,4.972,5080.3
46,unemployed,married,basic.9y,no,yes,no,cellular,may,tue,4998,8,999,4,nonexistent,-0.0,93.557,-46.2,0.906,5166.4
53,admin.,single,unknown,no,yes,no,telephone,may,thu,2367,5,999,1,nonexistent,-1.8,92.064,-46.8,2.683,5069.3
30,blue-collar,married,professional.course,no,yes,no,cellular,oct,fri,2090,6,5,1,nonexistent,0.6,93.169,-40.3,2.705,5026.5
49,services,married,basic.6y,no,no,no,cellular,jun,mon,4946,1,999,4,nonexistent,0.4,92.088,-45.7,1.739,4989.8
24,housemaid,married,basic.9y,no,no,no,telephone,jun,tue,3468,1,10,3,nonexistent,-2.4,94.698,-41.1,0.866,5223.6
76,student,single,illiterate,no,yes,no,telephone,may,mon,2990,1,0,1,nonexistent,1.0,92.821,-45.8,3.895,5001.4
68,housemaid,married,basic.6y,yes,yes,no,telephone,aug,wed,3028,4,0,4,nonexistent,-1.3,94.923,-28.1,4.455,5204.7
39,unemployed,single,professional.course,no,yes,no,cellular,may,tue,1248,3,999,2,success,-1.1,92.891,-42.7,1.995,5211.8
45,housemaid,married,basic.6y,no,no,no,telephone,aug,fri,405,5,999,1,nonexistent,-2.1,93.309,-29.2,4.303,5198.3
19,blue-collar,married,university.degree,no,no,no,cellular,jun,wed,3386,7,999,1,nonexistent,-1.7,92.027,-42.1,4.61,5153.4
59,management,married,university.degree,no,no,no,telephone,may,wed,2732,6,999,4,nonexistent,-1.1,94.879,-48.7,4.907,5070.0
62,unknown,married,university.degree,no,yes,yes,telephone,oct,tue,4974,3,999,4,nonexistent,-2.6,93.493,-32.2,3.677,5079.5
79,management,single,basic.4y,no,yes,yes,cellular,jul,tue,1436,2,999,4,nonexistent,-0.6,92.38,-34.6,2.503,5059.1
74,retired,married,professional.course,no,yes,no,cellular,jun,wed,4304,2,999,3,nonexistent,-0.7,94.475,-29.7,4.321,5057.6
70,self-employed,single,basic.9y,no,yes,no,cellular,may,tue,273,3,999,1,nonexistent,-0.9,92.84,-29.0,2.606,5200.4
23,housemaid,married,basic.9y,no,yes,yes,telephone,may,fri,95,3,999,2,nonexistent,-1.9,92.03,-31.1,4.041,5020.1
45,entrepreneur,married,illiterate,no,yes,no,telephone,jul,fri,4105,3,999,2,nonexistent,-3.2,94.023,-29.7,4.615,5054.9
45,management,married,high.school,no,yes,no,telephone,jun,wed,4872,8,999,0,failure,0.7,92.774,-41.2,3.424,5157.7
61,unemployed,married,basic.9y,no,yes,no,cellular,oct,tue,4762,3,999,4,nonexistent,-1.2,94.873,-42.6,3.771,4989.1
61,technician,single,unknown,no,yes,yes,cellular,oct,wed,1817,6,999,0,nonexistent,0.0,92.523,-39.7,3.901,5158.4
37,unknown,single,university.degree,no,yes,yes,telephone,oct,fri,3320,9,15,0,nonexistent,-3.0,92.842,-28.4,4.196,5156.9
47,student,married,unknown,no,no,yes,telephone,jun,tue,2376,8,0,3,nonexistent,-2.7,93.707,-31.5,2.109,5055.2
79,entrepreneur,married,illiterate,no,no,no,telephone,oct,fri,2499,6,999,3,nonexistent,0.3,94.81,-35.3,4.585,5192.6
28,blue-collar,single,unknown,no,yes,no,telephone,aug,tue,2227,5,999,4,nonexistent,-0.2,93.024,-41.9,4.529,5068.7
75,blue-collar,single,university.degree,no,no,no,cellular,may,thu,361,5,10,4,nonexistent,-0.0,93.413,-31.9,3.95,5183.1
72,retired,single,high.school,no,no,no,cellular,aug,fri,2383,8,999,4,nonexistent,-3.3,92.286,-45.9,0.646,5205.8
45,retired,married,basic.4y,no,yes,no,telephone,jun,mon,409,7,999,2,nonexistent,-1.6,92.293,-35.8,3.263,5024.0
42,self-employed,married,basic.9y,no,yes,yes,cellular,oct,tue,3587,5,999,4,failure,-1.9,94.507,-33.3,4.334,5138.8
56,unknown,divorced,professional.course,no,no,yes,cellular,oct,thu,3901,6,999,2,success,0.4,92.767,-49.2,4.284,5209.2
79,technician,single,high.school,no,no,no,telephone,oct,thu,2267,5,999,0,nonexistent,-1.5,94.08,-36.4,4.376,5124.1
50,student,married,basic.9y,no,yes,no,telephone,jul,thu,496,9,999,4,nonexistent,-3.4,92.454,-26.4,4.584,5013.6
18,technician,single,basic.4y,no,yes,no,telephone,jul,fri,3362,6,999,1,nonexistent,-1.4,92.92,-40.6,4.586,5181.4
74,services,single,unknown,no,no,yes,cellular,oct,mon,2722,3,10,2,nonexistent,-2.0,93.871,-31.2,4.429,5105.7
44,retired,married,professional.course,no,yes,yes,cellular,may,thu,1387,3,999,4,nonexistent,0.3,92.185,-32.9,1.108,5225.6
79,self-employed,married,professional.course,no,no,no,cellular,jul,wed,3988,4,999,2,nonexistent,-0.1,92.995,-48.4,1.95,5052.8
74,admin.,married,illiterate,no,yes,yes,cellular,jun,tue,4708,5,999,2,success,-0.0,92.94,-49.7,0.731,5014.7
69,housemaid,married,unknown,no,no,yes,telephone,oct,tue,1178,9,999,4,nonexistent,0.7,92.326,-31.4,2.253,5209.6
30,housemaid,single,basic.4y,yes,yes,no,telephone,may,mon,4967,2,0,0,failure,1.2,93.091,-45.5,4.024,5119.0
58,admin.,married,basic.9y,yes,yes,no,telephone,jul,mon,4876,2,999,4,nonexistent,1.3,93.995,-42.1,1.661,5144.3
20,management,single,unknown,no,no,no,telephone,jun,fri,2357,1,999,0,nonexistent,1.3,94.399,-36.7,1.64,4979.3
56,technician,divorced,basic.6y,no,yes,no,telephone,jul,wed,4357,8,999,0,nonexistent,0.8,92.959,-37.3,0.808,5147.1
23,admin.,married,illiterate,no,yes,no,telephone,jun,tue,1950,1,15,4,nonexistent,-0.6,93.842,-46.3,3.193,5029.4
25,self-employed,married,basic.9y,no,no,no,telephone,oct,thu,4694,6,999,1,nonexistent,-2.2,92.235,-48.4,3.689,5047.7
44,student,single,unknown,no,yes,no,cellular,may,thu,2987,2,999,1,nonexistent,-3.3,93.95,-34.1,0.815,5169.5
26,admin.,single,unknown,no,yes,no,telephone,aug,tue,2233,9,999,0,nonexistent,-1.7,93.513,-29.4,2.336,5131.6
79,self-employed,single,high.school,no,yes,yes,cellular,jul,wed,1061,4,999,2,nonexistent,0.6,93.743,-26.4,3.289,5201.9
54,retired,married,high.school,no,no,no,cellular,may,wed,751,5,999,1,nonexistent,-0.0,94.066,-36.7,4.572,5154.4
50,entrepreneur,married,basic.9y,no,no,no,telephone,aug,thu,1567,2,999,4,nonexistent,-2.7,94.392,-36.4,1.255,5070.6
68,blue-collar,married,illiterate,no,no,no,cellular,oct,tue,3970,5,999,1,nonexistent,-3.4,92.08,-32.0,3.714,5076.7
59,blue-collar,divorced,university.degree,no,yes,no,cellular,jun,thu,2785,7,999,2,success,-2.1,92.202,-44.1,1.74,5131.2
61,unknown,married,high.school,no,yes,yes,cellular,oct,fri,907,5,999,1,nonexistent,0.3,94.212,-31.6,3.082,5016.5
41,services,divorced,basic.6y,no,yes,no,cellular,may,tue,2659,1,999,4,nonexistent,-0.2,93.821,-46.4,3.561,5091.4
32,technician,married,university.degree,no,no,yes,telephone,may,wed,2926,9,999,4,nonexistent,-0.2,93.01,-35.8,0.632,4981.0
76,student,divorced,basic.6y,no,no,no,cellular,jul,thu,3245,2,999,0,nonexistent,-0.1,94.228,-26.5,1.296,5085.4
71,entrepreneur,single,professional.course,no,no,yes,telephone,aug,mon,4748,4,999,3,nonexistent,-2.1,93.629,-40.8,3.679,5025.2
49,entrepreneur,married,high.school,no,no,no,cellular,aug,mon,3376,6,999,2,nonexistent,-0.6,93.624,-40.1,1.464,5206.3
49,retired,single,unknown,no,yes,no,cellular,jul,fri,346,1,999,1,nonexistent,1.3,93.973,-30.5,4.177,5167.9
41,admin.,married,university.degree,no,yes,no,telephone,oct,mon,489,9,999,0,nonexistent,-2.1,94.52,-36.9,3.744,4985.6
58,technician,married,basic.9y,no,no,no,telephone,aug,fri,1513,9,999,3,nonexistent,0.8,92.8,-28.6,4.321,5174.3
69,housemaid,married,university.degree,no,yes,yes,cellular,oct,fri,575,8,999,3,nonexistent,0.9,94.98,-44.4,3.753,5122.4
66,entrepreneur,married,unknown,no,yes,no,telephone,jun,wed,1177,9,0,0,nonexistent,-1.5,93.102,-31.9,3.616,5102.6
79,self-employed,married,professional.course,no,no,no,telephone,may,wed,2608,4,999,4,failure,-3.0,93.696,-27.8,4.291,5010.3
66,housemaid,single,basic.6y,no,yes,no,telephone,jun,tue,501,9,999,4,nonexistent,1.4,94.525,-38.7,2.448,5166.2
75,services,single,professional.course,no,yes,no,telephone,jul,thu,4088,4,999,2,nonexistent,-2.9,93.414,-34.3,4.524,5105.3
69,admin.,married,basic.4y,no,yes,yes,telephone,aug,mon,4331,5,999,2,nonexistent,0.6,92.497,-36.6,4.94,5041.9
29,admin.,single,high.school,no,no,no,cellular,jun,thu,2306,6,999,4,nonexistent,-1.7,94.999,-35.7,3.944,5021.7
79,student,single,basic.9y,no,yes,yes,telephone,may,thu,4590,7,999,2,nonexistent,-0.5,94.478,-34.3,1.681,5163.3
56,entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,fri,483,3,10,2,nonexistent,-2.0,92.403,-44.3,2.482,4975.6
19,retired,single,professional.course,no,yes,no,cellular,oct,mon,429,2,999,1,nonexistent,-1.6,93.909,-43.5,2.422,5127.3
20,management,married,basic.9y,no,no,no,cellular,aug,wed,1190,5,999,2,success,-2.0,92.893,-41.9,2.911,5227.2
66,management,married,high.school,no,yes,yes,telephone,may,thu,845,3,999,4,nonexistent,-2.4,93.737,-45.5,3.603,5208.1
54,unemployed,single,unknown,no,no,no,cellular,aug,fri,4645,3,999,0,nonexistent,-1.7,92.402,-29.5,0.648,5221.4
66,blue-collar,married,basic.9y,yes,yes,no,telephone,jun,wed,2500,7,999,3,failure,0.8,94.261,-42.6,1.532,5159.2
73,self-employed,married,high.school,no,no,no,telephone,jul,fri,4908,6,999,4,nonexistent,-3.0,94.247,-36.2,3.401,5010.4
34,housemaid,married,high.school,no,no,no,telephone,jun,thu,61,3,999,2,nonexistent,-3.3,92.652,-46.9,2.112,5219.9
76,unemployed,married,high.school,no,yes,yes,cellular,aug,thu,2832,7,999,4,success,-2.3,93.161,-36.9,1.603,5202.7
66,services,married,professional.course,no,yes,no,telephone,oct,thu,167,6,999,4,nonexistent,0.7,93.541,-37.4,3.731,5025.2
19,blue-collar,married,unknown,no,yes,no,cellular,aug,mon,230,1,999,3,nonexistent,1.1,94.038,-38.0,4.252,5175.0
19,admin.,married,high.school,no,no,no,telephone,may,mon,1058,5,999,2,nonexistent,0.5,93.059,-35.9,4.612,5068.3
45,housemaid,single,basic.9y,no,yes,yes,cellular,jun,thu,721,4,999,0,nonexistent,-3.2,92.135,-47.9,4.519,5142.7
71,technician,married,unknown,no,yes,no,cellular,jun,mon,4308,3,999,0,success,-2.5,92.822,-26.4,3.718,5046.6
40,entrepreneur,married,basic.4y,no,no,yes,telephone,aug,fri,2328,3,999,1,nonexistent,-1.8,93.607,-28.3,4.77,4999.4
54,services,married,basic.9y,no,no,no,telephone,jul,fri,2318,8,999,3,nonexistent,-0.1,93.208,-45.3,4.634,5138.8
49,technician,married,professional.course,no,yes,no,telephone,aug,tue,4754,3,999,4,success,-1.8,94.952,-34.4,1.492,4986.5
50,retired,married,high.school,yes,yes,yes,cellular,jul,wed,2226,2,0,3,success,-1.0,93.123,-33.7,1.529,4992.8
18,unemployed,married,illiterate,no,yes,yes,telephone,aug,fri,4446,5,999,3,failure,-3.2,94.487,-47.5,2.608,5021.4
36,entrepreneur,married,unknown,no,yes,no,cellular,jun,wed,1741,3,999,0,nonexistent,-3.2,92.057,-47.8,2.065,5188.7
79,housemaid,single,basic.4y,no,yes,no,cellular,jul,tue,1048,3,15,3,nonexistent,0.1,93.348,-37.8,4.858,5079.3
19,entrepreneur,married,professional.course,no,no,no,cellular,may,tue,767,8,999,3,nonexistent,-2.9,93.296,-28.9,3.817,5089.8
70,blue-collar,married,basic.6y,no,yes,no,telephone,jul,wed,4818,9,999,4,failure,-2.1,94.739,-49.3,2.291,5139.3
61,student,married,basic.6y,no,yes,yes,telephone,oct,thu,2198,2,999,1,nonexistent,-3.4,92.824,-42.9,1.567,5203.2
43,blue-collar,single,illiterate,yes,yes,no,telephone,may,wed,4818,1,999,4,nonexistent,-0.8,93.365,-28.6,4.018,5139.1
49,retired,single,illiterate,no,no,no,telephone,aug,fri,1104,8,999,3,nonexistent,-0.8,93.96,-42.2,3.531,5218.1
23,self-employed,single,basic.6y,no,yes,no,cellular,oct,wed,4922,6,999,1,nonexistent,-1.3,94.199,-46.3,3.413,4977.3
49,technician,married,basic.4y,no,no,no,cellular,may,fri,3563,9,999,3,nonexistent,0.4,94.925,-41.3,4.486,5188.0
72,unknown,married,unknown,no,yes,no,telephone,aug,fri,1502,1,999,2,nonexistent,-1.6,94.946,-28.2,1.737,5141.2
21,blue-collar,married,basic.9y,no,yes,no,telephone,jul,fri,306,5,999,2,nonexistent,-2.2,93.67,-42.8,1.252,5097.9
72,student,single,basic.4y,no,no,no,cellular,aug,thu,2668,5,999,2,nonexistent,-1.8,94.043,-40.5,4.446,5020.5
28,self-employed,married,illiterate,no,yes,yes,telephone,jun,thu,4551,3,999,1,nonexistent,-0.1,92.292,-43.8,0.733,5041.6
73,blue-collar,divorced,unknown,no,no,no,cellular,may,tue,438,2,15,4,nonexistent,1.1,94.574,-44.0,4.955,4997.6
76,admin.,single,basic.4y,no,no,no,cellular,jul,mon,2425,9,999,1,failure,-0.0,93.028,-40.5,1.711,5103.5
34,student,single,unknown,no,yes,no,telephone,aug,thu,3056,7,10,3,nonexistent,1.4,93.672,-45.2,2.932,5142.8
55,technician,married,basic.4y,no,no,no,cellular,jul,thu,1836,9,999,4,nonexistent,-0.5,94.697,-35.2,4.589,5152.0
41,services,single,basic.6y,no,no,no,cellular,jul,tue,280,3,0,0,nonexistent,1.1,92.395,-42.6,2.337,4982.9
22,management,married,university.degree,no,no,no,cellular,may,tue,1209,1,999,4,nonexistent,-2.7,94.574,-35.2,1.844,5086.8
69,self-employed,married,unknown,no,yes,no,telephone,jul,tue,2801,2,999,4,nonexistent,-2.3,92.474,-35.1,0.696,5006.1
51,admin.,married,unknown,yes,yes,no,cellular,may,wed,4914,6,999,1,nonexistent,-0.2,92.933,-28.5,4.553,5155.3
23,unknown,single,unknown,no,yes,no,telephone,jul,fri,3390,6,999,2,nonexistent,-1.1,93.995,-36.4,3.068,5156.0
39,services,married,basic.9y,no,no,no,cellular,jul,thu,4759,2,999,1,nonexistent,-1.7,94.207,-29.8,1.17,5192.9
28,housemaid,married,university.degree,no,yes,no,telephone,aug,fri,2863,9,999,0,nonexistent,-1.7,94.248,-32.8,4.13,5219.4
65,student,married,university.degree,no,yes,yes,cellular,oct,mon,3603,1,15,2,nonexistent,-2.0,94.741,-46.1,1.963,5135.0
33,unemployed,single,basic.4y,no,yes,no,cellular,may,tue,543,4,0,4,nonexistent,0.5,92.872,-47.4,0.632,5152.6
50,admin.,single,basic.9y,no,no,yes,cellular,jun,mon,4060,4,999,1,success,-1.7,94.307,-28.9,2.459,5031.8
26,entrepreneur,single,university.degree,no,yes,no,cellular,may,tue,1075,1,10,0,failure,-3.0,94.978,-48.6,4.014,5228.6
77,housemaid,married,high.school,no,yes,no,telephone,jul,tue,3223,5,999,1,nonexistent,-2.7,92.221,-44.1,4.152,5090.8
76,housemaid,married,basic.4y,no,no,no,cellular,oct,mon,2530,6,999,4,nonexistent,-1.0,92.6,-33.9,2.7,5017.4
23,unknown,married,basic.4y,no,yes,no,cellular,may,fri,4980,9,5,3,nonexistent,-2.8,94.743,-34.8,4.716,5083.3
33,self-employed,married,basic.4y,no,yes,no,telephone,jul,mon,3026,8,5,1,nonexistent,0.6,92.777,-28.4,4.99,5059.0
46,unknown,divorced,high.school,no,yes,no,cellular,jun,wed,2247,4,999,1,failure,1.0,94.839,-43.8,0.995,5068.0
20,student,married,illiterate,no,yes,no,cellular,aug,thu,263,6,999,3,nonexistent,-3.1,93.572,-43.7,0.776,5128.0
37,unknown,married,high.school,no,yes,yes,telephone,aug,thu,745,7,999,1,nonexistent,0.8,93.621,-41.4,2.942,5154.1
77,admin.,married,basic.6y,no,yes,no,cellular,may,fri,3952,6,999,0,failure,-0.1,92.315,-26.2,3.201,5016.1
76,retired,single,illiterate,no,yes,no,telephone,may,fri,498,5,10,2,success,-1.8,92.56,-48.4,0.775,5222.5
53,unemployed,married,professional.course,no,no,yes,cellular,jun,fri,460,1,999,0,nonexistent,-2.2,94.622,-41.6,2.23,5119.9
36,admin.,married,basic.9y,no,yes,no,telephone,aug,mon,2458,7,999,3,success,-1.5,94.167,-47.4,3.628,5102.9
43,unknown,single,professional.course,no,yes,no,cellular,jul,mon,3931,7,999,0,nonexistent,-0.5,92.384,-31.3,2.154,4962.5
20,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,4674,5,999,0,nonexistent,-2.2,92.42,-44.0,2.152,5142.8
36,housemaid,single,university.degree,no,yes,yes,telephone,oct,tue,3077,9,999,4,nonexistent,0.8,94.743,-48.8,4.195,5229.7
37,technician,married,basic.4y,no,no,yes,telephone,aug,mon,1167,3,999,3,nonexistent,-3.3,94.352,-38.2,0.763,5141.4
49,housemaid,single,university.degree,no,yes,no,cellular,jul,thu,2109,1,999,2,nonexistent,-3.1,92.358,-34.7,4.375,5154.2
24,housemaid,married,basic.6y,no,yes,yes,cellular,aug,thu,724,5,999,2,nonexistent,-1.1,93.706,-30.0,0.786,4968.0
69,management,married,unknown,no,no,no,telephone,jun,tue,1169,4,999,1,nonexistent,-1.8,94.95,-49.7,0.656,5197.9
58,unemployed,single,professional.course,no,no,no,cellular,oct,mon,2298,6,999,3,nonexistent,-1.9,93.585,-31.9,2.418,5205.0
50,unemployed,married,unknown,no,no,no,telephone,jul,mon,3184,2,999,3,nonexistent,-1.2,92.282,-46.6,0.624,5197.0
57,entrepreneur,married,unknown,no,no,no,telephone,jul,wed,2639,5,999,2,nonexistent,-0.6,93.435,-31.6,1.269,5158.0
56,unknown,married,basic.4y,no,yes,no,cellular,may,wed,4753,8,999,1,success,-2.7,92.882,-46.3,2.131,5015.2
35,retired,single,professional.course,no,no,no,telephone,jun,thu,4877,8,999,0,nonexistent,0.7,93.551,-42.8,2.134,5012.8
57,services,married,illiterate,no,no,no,cellular,jun,fri,2544,2,999,2,nonexistent,-1.8,94.23,-48.7,1.155,5159.7
18,unemployed,divorced,illiterate,no,yes,no,telephone,jul,thu,4874,3,999,3,nonexistent,-1.0,93.492,-41.0,3.912,5021.1
28,unknown,divorced,basic.6y,no,no,no,cellular,aug,tue,3073,9,999,2,nonexistent,-0.7,92.4,-44.1,2.844,5006.6
45,services,single,professional.course,no,yes,yes,telephone,jul,mon,4376,7,999,4,nonexistent,-0.3,94.287,-47.0,3.793,5199.4
74,unemployed,married,university.degree,no,no,no,telephone,jul,wed,3833,9,999,4,nonexistent,-2.9,92.737,-43.0,2.427,5129.5
42,entrepreneur,married,basic.9y,no,yes,yes,cellular,jul,thu,450,4,999,2,nonexistent,0.7,92.042,-49.8,0.826,5015.0
67,housemaid,single,unknown,no,yes,no,cellular,jul,tue,1273,7,999,4,nonexistent,-3.1,92.443,-28.9,4.644,4988.0
40,services,married,illiterate,no,yes,no,cellular,jul,fri,1468,7,999,4,nonexistent,-2.3,93.95,-39.2,1.193,5023.9
48,unknown,married,basic.6y,yes,yes,no,telephone,jul,thu,1703,7,999,2,nonexistent,-2.9,94.829,-39.3,1.229,5128.4
47,student,married,professional.course,no,yes,no,telephone,aug,mon,1032,5,999,0,nonexistent,0.3,94.28,-34.2,1.89,5072.2
59,retired,married,basic.4y,no,yes,no,cellular,oct,mon,4509,6,999,4,nonexistent,0.0,92.969,-46.0,2.942,4985.0
52,services,married,high.school,no,no,no,cellular,oct,wed,4585,4,999,3,nonexistent,-2.0,93.246,-29.5,1.969,5090.5
24,entrepreneur,married,high.school,no,no,no,cellular,may,tue,853,9,999,3,nonexistent,0.4,93.725,-47.7,3.406,4989.8
77,blue-collar,single,basic.6y,no,yes,no,cellular,oct,fri,4649,4,999,3,success,1.0,92.204,-40.1,3.008,5071.2
33,services,married,illiterate,no,no,yes,cellular,aug,fri,4219,9,10,2,nonexistent,-2.5,94.792,-32.1,3.471,4992.5
43,unknown,married,high.school,no,yes,yes,cellular,jul,tue,692,9,999,0,nonexistent,-1.6,93.071,-40.0,1.01,5088.5
65,retired,married,illiterate,no,no,yes,cellular,jun,wed,1325,5,999,3,nonexistent,-0.9,93.277,-41.5,4.712,5223.7
74,unemployed,married,basic.9y,no,yes,no,cellular,aug,mon,2785,9,999,1,nonexistent,-1.9,92.178,-35.2,2.272,5084.8
69,self-employed,married,basic.6y,yes,no,no,cellular,jun,fri,1083,9,999,4,nonexistent,-0.2,92.459,-29.6,3.75,5041.4
77,unemployed,single,basic.4y,no,no,no,cellular,may,tue,3704,3,999,2,nonexistent,0.6,92.855,-33.6,0.79,4968.7
66,self-employed,divorced,basic.4y,no,yes,yes,telephone,aug,wed,2614,3,999,4,nonexistent,0.1,92.745,-46.1,4.244,4985.3
19,student,married,basic.6y,no,yes,no,cellular,jul,mon,3381,4,999,0,nonexistent,1.1,92.916,-35.1,3.182,5189.3
18,admin.,married,high.school,no,no,no,telephone,jul,tue,1870,8,0,0,nonexistent,-1.5,92.946,-26.8,0.747,4990.7
65,admin.,married,high.school,no,no,no,telephone,aug,wed,2302,3,999,3,nonexistent,-2.5,94.189,-37.5,0.791,5122.1
79,services,divorced,basic.4y,no,yes,no,telephone,aug,thu,4153,2,999,1,failure,0.8,92.188,-41.8,2.033,4992.8
29,technician,single,basic.9y,no,yes,no,telephone,jul,tue,2154,6,999,1,nonexistent,1.3,93.248,-35.1,1.656,5012.7
22,unknown,single,university.degree,no,no,yes,telephone,jun,fri,4700,3,999,3,nonexistent,-1.3,92.381,-48.5,4.898,5092.6
54,blue-collar,married,high.school,no,no,no,telephone,aug,tue,3022,9,999,2,nonexistent,-2.5,94.369,-31.9,3.061,4976.4
49,entrepreneur,divorced,basic.9y,no,yes,no,telephone,jul,mon,933,9,999,4,nonexistent,-2.0,94.976,-42.4,2.072,5154.8
76,blue-collar,married,unknown,no,no,yes,cellular,oct,tue,1281,6,999,3,nonexistent,-1.3,93.847,-48.5,3.93,5068.3
72,self-employed,married,high.school,no,yes,no,cellular,aug,mon,3191,5,999,2,failure,-2.7,93.893,-33.3,3.049,5060.0
26,unknown,single,university.degree,no,no,no,telephone,may,wed,2420,2,999,0,nonexistent,-1.5,92.028,-46.3,2.374,5055.6
58,unknown,divorced,basic.6y,yes,no,no,telephone,may,thu,4386,8,999,0,nonexistent,-0.1,93.471,-46.7,1.046,4971.2
52,services,married,professional.course,no,yes,no,telephone,aug,mon,731,3,999,0,nonexistent,-0.9,93.628,-43.5,0.924,5001.4
36,unemployed,married,basic.4y,no,yes,no,telephone,jul,wed,3751,5,999,2,nonexistent,0.4,94.88,-42.6,1.062,5043.2
65,retired,married,basic.6y,yes,no,no,telephone,jun,wed,3761,4,5,2,success,-2.9,92.188,-39.1,1.896,5179.8
33,entrepreneur,married,high.school,no,yes,no,cellular,aug,thu,2201,3,999,4,nonexistent,0.6,92.33,-30.4,4.728,5137.7
20,blue-collar,married,university.degree,no,no,no,telephone,may,fri,2399,3,999,0,nonexistent,-1.8,93.135,-27.9,2.029,5208.6
37,retired,divorced,basic.4y,no,no,no,telephone,jun,fri,1166,9,999,3,nonexistent,-1.7,93.27,-49.4,0.953,5180.4
41,entrepreneur,single,professional.course,no,yes,no,cellular,oct,tue,3032,2,999,2,nonexistent,-0.6,93.709,-42.5,3.804,5004.5
71,blue-collar,single,professional.course,no,no,no,telephone,jun,fri,3828,3,999,1,nonexistent,0.1,94.855,-36.5,4.116,5100.4
73,student,single,university.degree,no,yes,yes,telephone,oct,tue,3579,5,999,4,nonexistent,-2.7,93.829,-40.4,1.934,5097.6
50,self-employed,married,university.degree,no,no,no,telephone,may,mon,4505,4,999,0,success,-3.3,94.52,-29.6,3.94,5135.4
41,housemaid,single,high.school,no,no,no,cellular,oct,mon,3009,9,999,3,nonexistent,-2.1,93.744,-47.4,1.107,4982.1
69,entrepreneur,married,basic.4y,no,no,yes,telephone,jun,tue,799,5,999,4,nonexistent,-1.8,93.429,-31.4,3.457,5173.0
28,self-employed,married,unknown,no,yes,no,cellular,may,thu,3422,5,999,0,success,-2.7,94.691,-35.8,3.443,5036.8
66,unknown,married,unknown,no,yes,no,cellular,jun,thu,4956,7,999,3,nonexistent,0.3,92.078,-39.3,3.186,5210.0
